192.168.50.1 - - [22/Dec/2017:10:31:40 +0000] "GET /wp-content/themes/wordpress-theme-weetjes-v3.0/fonts/proxima-nova/ProximaNova-RegularWeb.woff HTTP/1.1" 200 55677 "http://wordpress.skydreams.com.dev.skydreams.com/wp-content/themes/wordpress-theme-weetjes-v3.0/css/style.min.css?ver=v3.0.5" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
192.168.50.1 - - [22/Dec/2017:10:31:40 +0000] "GET /wp-content/themes/wordpress-theme-weetjes-v3.0/img/x.png HTTP/1.1" 200 1051 "http://wordpress.skydreams.com.dev.skydreams.com/wp-content/themes/wordpress-theme-weetjes-v3.0/css/style.min.css?ver=v3.0.5" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
192.168.50.1 - - [22/Dec/2017:10:31:40 +0000] "GET /wp-content/themes/wordpress-theme-weetjes-v3.0/fonts/proxima-nova/ProximaNova-BoldWeb.woff HTTP/1.1" 200 55554 "http://wordpress.skydreams.com.dev.skydreams.com/wp-content/themes/wordpress-theme-weetjes-v3.0/css/style.min.css?ver=v3.0.5" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [22/Dec/2017:10:31:43 +0000] "POST /index.php?swppurge=1513938702.0889070034027099609375 HTTP/1.1" 499 0 "http://wordpress.skydreams.com.dev.skydreams.com/index.php?swppurge=1513938702.0889070034027099609375" "SearchWP"
127.0.0.1 - - [22/Dec/2017:10:31:51 +0000] "POST /index.php?swpnonce=1513938710.5563690662384033203125 HTTP/1.1" 499 0 "http://wordpress.skydreams.com.dev.skydreams.com/index.php?swpnonce=1513938710.5563690662384033203125" "SearchWP"
192.168.50.1 - - [22/Dec/2017:10:31:51 +0000] "GET / HTTP/1.1" 200 15118 "http://wordpress.skydreams.com.dev.skydreams.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
192.168.50.1 - - [22/Dec/2017:10:31:57 +0000] "GET /wp-content/themes/wordpress-theme-weetjes-v3.0/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 404 14421 "http://wordpress.skydreams.com.dev.skydreams.com/wp-content/themes/wordpress-theme-weetjes-v3.0/css/style.min.css?ver=v3.0.5" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
192.168.50.1 - - [22/Dec/2017:10:31:57 +0000] "GET /wp-content/themes/wordpress-theme-weetjes-v3.0/fonts/glyphicons-halflings-regular.woff HTTP/1.1" 200 23320 "http://wordpress.skydreams.com.dev.skydreams.com/wp-content/themes/wordpress-theme-weetjes-v3.0/css/style.min.css?ver=v3.0.5" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
192.168.50.1 - - [22/Dec/2017:10:31:58 +0000] "GET / HTTP/1.1" 302 5 "http://vvv.test/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [22/Dec/2017:10:32:03 +0000] "POST /index.php?swpnonce=1513938722.4421470165252685546875 HTTP/1.1" 499 0 "http://wordpress.skydreams.com.dev.skydreams.com/index.php?swpnonce=1513938722.4421470165252685546875" "SearchWP"
192.168.50.1 - - [22/Dec/2017:10:32:04 +0000] "GET / HTTP/1.1" 200 15118 "http://vvv.test/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
192.168.50.1 - - [22/Dec/2017:10:32:10 +0000] "GET / HTTP/1.1" 200 15118 "http://wordpress.skydreams.com.dev.skydreams.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
192.168.50.1 - - [22/Dec/2017:10:32:11 +0000] "GET /wp-content/themes/wordpress-theme-weetjes-v3.0/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 404 14421 "http://wordpress.skydreams.com.dev.skydreams.com/wp-content/themes/wordpress-theme-weetjes-v3.0/css/style.min.css?ver=v3.0.5" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
192.168.50.1 - - [22/Dec/2017:10:40:13 +0000] "GET / HTTP/1.1" 302 5 "http://vvv.test/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
127.0.0.1 - - [22/Dec/2017:10:40:17 +0000] "POST /wp-cron.php?doing_wp_cron=1513939216.3334720134735107421875 HTTP/1.1" 499 0 "http://wordpress.skydreams.com.dev.skydreams.com/wp-cron.php?doing_wp_cron=1513939216.3334720134735107421875" "WordPress/4.6.9; https://wordpress.skydreams.com.dev.skydreams.com"
192.168.50.1 - - [22/Dec/2017:10:40:17 +0000] "GET / HTTP/1.1" 200 15118 "http://vvv.test/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
192.168.50.1 - - [22/Dec/2017:10:40:17 +0000] "GET /wp-content/plugins/kk-star-ratings/css.css?ver=2.5.1 HTTP/1.1" 304 0 "http://wordpress.skydreams.com.dev.skydreams.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
